category,datetime,headline,id,image,related,source,summary,url,headline_sentiment,summary_sentiment
company,1706637840,The Early Apple Vision Pro Reviews Are In. They Aren’t Helping the Stock.,125405318,,AAPL,Yahoo,"The early reviews for the  Apple  Vision Pro mixed-reality headsets are in, and they seem unlikely to either drive buyers to Apple stores or spur investors to buy the stock.  Apple stock fell 1.7% to $188.47 in recent Tuesday trading.  Apple shares are down about 2% for the year to date.",https://finnhub.io/api/news?id=ee25f8f2c46b88a5c4115ccbd8a9d9064557e49d27a925c173f051195cd2ad8f,0.1,-0.1388888888888889
company,1706637004,Q4 2023 Review: Google's Overstayed Its Welcome In The Recent Rally,125414974,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1415832512/image_1415832512.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Google's Q4 double beat was overshadowed by underwhelming core ad sales. AI challenges lie ahead, can Google overcome them? Click for our GOOG Q4 earnings review.",https://finnhub.io/api/news?id=236706ad789222f5e3684c5c4e8eadbb7c63e2341dca75218c1730d4e678df6f,0.4,0.0
company,1706634685,Apple stock falls 1.5% as analyst Kuo says iPhone shipments could drop 15% in 2024,125405319,https://s.yimg.com/ny/api/res/1.2/UEypo3rjfFYFogn_1.ATGw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/adfdd240-bf91-11ee-b4fe-e27bba8f049e,AAPL,Yahoo,Analyst Ming-Chi Kuo posted a report on Tuesday saying Apple's iPhone shipments could drop as much as 15% in 2024.,https://finnhub.io/api/news?id=b2ee53dd54a84cdd73795a767f2ebc2db45459d92bee4957c9aa37b73f729208,0.0,0.2
company,1706634480,Is Apple (AAPL) a Buy Heading into Fiscal Q1 Earnings Announcement?,125407317,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,AAPL,Yahoo,The iPhone maker boasts a stellar track record of exceeding earnings estimates.,https://finnhub.io/api/news?id=318af68270498edc82df8bc15e55c28307c823c390de8e8f02533a6cb75797ef,0.0,0.25
company,1706632125,Apple Slips on Concerns of Slower Demand for iPhones in 2024,125403825,https://s.yimg.com/ny/api/res/1.2/ERtAYjURs3vNihRlnaIPSg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/bloomberg_markets_842/9e5debe0d75ab2350d42f62b7739cc63,AAPL,Yahoo,"(Bloomberg) -- Apple Inc. slipped 2% on Tuesday after the influential technology analyst Ming-Chi Kuo warned that the company is expecting lower demand for iPhones in 2024. Most Read from BloombergMusk Says First Neuralink Patient Received Implant in BrainTraders Line Up for ‘Once-in-a-Generation’ Emerging Markets BetUPS to Cut 12,000 Jobs, Bring Workers in Five Days a WeekBlackstone Is Building a $25 Billion Empire of Power-Hungry Data CentersTrump Cash Stockpile at Risk From $450 Million Dual",https://finnhub.io/api/news?id=9231b0bf6d083d15eca11b4ada841712ba7cb97ae8d08f2ddd34d1fd09edd1fb,0.0,0.375
company,1706632020,"Apple's (AAPL) Q1 Earnings to Ride on Solid Mac Sales, Services",125407319,https://media.zenfs.com/en/zacks.com/0a9b2d908daa277030d350cbcab5087f,AAPL,Yahoo,Apple's (AAPL) first-quarter fiscal 2024 results are expected to reflect solid performance from Mac and steady growth in Services revenues.,https://finnhub.io/api/news?id=29e7f848bdeb5fdd4186098379d70b5cabcd0f428c04f0914b4c84e007a33acb,0.0,0.022222222222222216
company,1706628302,'Suits' was the most viewed title in 2023 amid content licensing resurgence,125401911,https://s.yimg.com/os/creatr-uploaded-images/2023-12/88c95ee0-9b88-11ee-abeb-df1fb4ef4e47,AAPL,Yahoo,More 'Suits' on the way? New viewership data shows licensed content  as a clear streaming wars winner.,https://finnhub.io/api/news?id=27d6a339ed4d34ff8acf6fc1aef6329c45215de75b22651b0431d07ebaeaa015,0.5,0.24545454545454545
company,1706623380,"1 Mental Trick You Can Use If You Want to Invest in the S&P 500 but Don't Like the ""Magnificent Seven""",125403827,https://g.foolcdn.com/editorial/images/761903/couple-planning-finances-budget-1200x800-5b2df79.jpg,AAPL,Yahoo,These seven companies alone make up more than $12 trillion in value.,https://finnhub.io/api/news?id=df3ca7b80da2c750a71854561725ac82547849459df105d7c7d9c27569150f7a,0.45,0.5
company,1706623200,Apple Vision Pro Review: The Best Headset Yet Is Just a Glimpse of the Future,125403828,https://s.yimg.com/ny/api/res/1.2/OV.DydhlFu6GfSf2iCjxCQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/wsj.com/6ed8ec31d00c8ec858fe6d7061608877,AAPL,Yahoo,"Working, cooking, skiing, kicking back—our columnist wore Apple’s new mixed-reality headset for a week to see what it’s for.",https://finnhub.io/api/news?id=8187ff1cecef46a0297277b797495de3c343bb001ede8f0dab3c5e4fa9db40ed,0.5,0.13636363636363635
company,1706621460,ETFs to Watch This Earnings-Packed Week,125402859,https://media.zenfs.com/en/zacks.com/93711f556af5af66c00c4389f3d555e7,AAPL,Yahoo,"This week is packed with more than 100 corporate earnings, a Federal Reserve policy meeting and the job report data that may dictate the next moves for the stock market's rally.",https://finnhub.io/api/news?id=611b41309bd5b49081dd5e911c26e10b8bd004b28aaf8d1ba8f51a25e1cb5021,0.0,0.16666666666666666
company,1706621460,Zacks Investment Ideas feature highlights: Apple,125403829,https://media.zenfs.com/en/zacks.com/198e4657665063ae21a99b90e6766582,AAPL,Yahoo,Apple is part of the Zacks Investment Ideas article.,https://finnhub.io/api/news?id=0d5b3cdf1abdf359f52a1b6d1ab5d9d10271c191f3e1e1258933699e9f1ea466,0.0,0.0
company,1706618700,What Wall Street is saying about Microsoft ahead of earnings,125412640,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a36f41030d655c2d9fdb8460a64fe5447ca6dc8affbab3660f9249f6ee4109f0,0.0,0.13333333333333333
company,1706617860,AAPL Stock Alert: Why Now May Be the Perfect Time to Take a Bite of Apple,125412643,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=72c11af407025f00149a6eab5ad96f0ac026a807274c6fb56eede51d666bdbff,1.0,0.13333333333333333
company,1706615160,"'Big Week For Big Tech,' Says Munster, As He Details 'Pressure Points' For The 'Magnificent 7'",125408002,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6517c9e2c5b7c565085151cee6d2f211a0b42c643176d602c5d226bf6c4331c9,0.3333333333333333,0.13333333333333333
company,1706615100,Investor Favorites: 7 Popular Stocks Main Street Can’t Get Enough Of,125408004,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=17ae9db162b42362ebf7322a813c45c8d10eb1cda96a4dad711c578f58a13de2,0.25555555555555554,0.13333333333333333
company,1706614860,BofA Securities’ US 1 List additions + a subtraction,125406086,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=96b665548798654b2dac53c5ba3946594cbe8e5071f86f73c550a7c983c35289,0.0,0.13333333333333333
company,1706614560,Apple dips as analyst sees iPhone 2024 shipments declining;   M Science says iPhone sales have slowed (update),125418680,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=54f0f2068464fde1a5fed1b4b338ed469f842fe823814367c38a3c57db66a8e7,0.0,0.13333333333333333
company,1706614560,Qualcomm Q1 earnings preview: Focus on smartphone market recovery,125420677,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b8633b7282e5c90b42c1c555ab343afe6ea1c3cd114ab2f11d1f9d3159619180,0.0,0.13333333333333333
company,1706614140,7 Stocks to Buy (or Sell) Ahead of February Earnings,125415040,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=fc41c6dfb1dc8cc5fe292f186324b317acced450b375e9c9bf1615e5b87c2494,0.0,0.13333333333333333
company,1706613900,"Microsoft's Gaming Revolution: Xbox Hits Cosmic Heights With 200M Monthly Users After Activision Blizzard Fusion, Reveals Satya Nadella",125439639,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=11f25b4c6905bd5562b4ceb25dd15f1135a464be34a582fe301438e6d34fe719,0.0,0.13333333333333333
company,1706613600,"Apple Faces 'Prove Me' Moment With 'Bear Noise Building' Ahead Of Q1 Results, Says Bullish Analyst",125439640,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0d65ccbb9fac95989b4ffc6a0bc3ed767f898e5acd3ea95a7ee4f87d5bb4e60f,0.0,0.13333333333333333
company,1706613566,Wall Street Analysts See Upside Potential for 10 Stocks with Rising Price Targets,125398823,https://media.zenfs.com/en/insidermonkey.com/d040d9090df86425e2203d0323c4aafa,AAPL,Yahoo,"In this article, we will discuss the 10 stocks whose price targets were recently raised by analysts. If you want to see more such stocks on the list, go directly to Wall Street Analysts See Upside Potential for 5 Stocks with Rising Price Targets. On January 30, Asian stock markets experienced a decline, with China bearing […]",https://finnhub.io/api/news?id=888b7989852aa912f51bf7d42be3e7c320551b64ee65cfc8a326187b62f0fd3d,0.0,0.19999999999999998
company,1706612820,Too much ‘Magnificent Seven’? A revenue-weighted index fund may be the solution.,125417578,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=9de6dbe9e9756cc1acfea7736edec8d8640716cca82cde9da9264facc53bde0c,1.0,0.13333333333333333
company,1706612432,Why Netflix took the pressure off the 'Magnificent 7' ahead of earnings,125398824,https://s.yimg.com/ny/api/res/1.2/Adijkxtia2Eze92fI0uI4w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MzY-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/830b40f0-becd-11ee-b7af-7275487ce7b9,AAPL,Yahoo,"The ""Magnificent Seven"" stocks account for all of the expected earnings growth in the fourth quarter. Netflix's positive results show how investors are quick to reward good news from any other company.",https://finnhub.io/api/news?id=07f938d2d3ba65f4cc0a8b7863a28ffdde83636cd0be4193ec6dcd97e097eb4d,1.0,0.2908008658008657
company,1706612280,What You Missed On Wall Street This Morning,125405560,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=8c5af7ff734aa50f0808bae61141fbea58bcf369adc28e626afcdf8e984213de,0.0,0.13333333333333333
company,1706612220,"Apple Vision Pro Hits Stores Friday: iPhone-Like Frenzy Missing For AR Headset, But Analysts Expect 500K-600K Sales This Year",125408409,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=02064eff5ec55bda5e95409843e188532f412be4bc5e68ac80ed3668f509cf70,-0.2,0.13333333333333333
company,1706610780,Apple dips after analyst sees iPhone shipments in 2024 declining amid structural woes,125418681,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e3953cfc09128b5e41e6f2e858de08af8411d64f0d7c9e39abe281e0cfa71c1b,0.0,0.13333333333333333
company,1706610480,"Most Important Earnings Report For This AI Driven Market Ahead, Treasury Funding Optimism",125403358,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a865cbbd06835c2e3a1dd1c12c1528fd94bcade35cd28883d2b4b1e83f9f4099,0.45,0.13333333333333333
company,1706609400,"Market Clubhouse Morning Memo - January 30th, 2024 (Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, And TSLA)",125411787,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=338817f492ad8c71402bab83687e3c7404257cd8b45e9ebc6e625844767ea471,0.0,0.13333333333333333
company,1706608440,Too much ‘Magnificent Seven’? A revenue-weighted index fund may be the solution,125417587,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e889d06d05fff641826aea715f204bcdb39048157cc58d52d91ac9f2f78bd485,1.0,0.13333333333333333
company,1706607240,"Apple sees 2024 iPhone shipments down 15% y/y, says Ming-Chi Kuo",125420690,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ef87e1d4a98fdae6a549131fab9cc47cf89a24c03c3f3af60c4c3937b04e1511,-0.15555555555555556,0.13333333333333333
company,1706606231,"Trending tickers: Microsoft, Alphabet, AMD and HSBC",125397949,https://s.yimg.com/ny/api/res/1.2/2UBoCznhrG91CEkFHgkWJQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/fd8cb710-bf3a-11ee-ab5a-0421da490ac5,AAPL,Yahoo,The latest investor updates on stocks that are trending on Tuesday.,https://finnhub.io/api/news?id=3c87f701c93f733a31a01286254ac82e22dd81f2b849db7f2927878eec03db6b,0.0,0.5
company,1706605868,Apple Watch Ban: Everything You Need To Know,125400520,,AAPL,Finnhub,"A patent infringement case is pushing for Apple to stop selling its two most recent Apple Watch models, the Series 9 and Ultra 2. Its website froze sales as of December 21st, and they disappeared...",https://finnhub.io/api/news?id=bafe973d68d9a8eb9203011fd4c50b71af6ff176f1c52e142d6bdbc1cea89a2a,0.0,0.16666666666666666
company,1706604960,"Avon slammed over Russia links, described as ‘Beauty and the Beast’ by Moral Rating Agency",125408028,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c6cfcbccf8e59ea6b4b7f1dc4ecef4eeff167566b1ce7b5766cf618a8aba24ce,0.0,0.13333333333333333
company,1706604960,"Tech Giants' Market Concentration Echoes Dot-Com Bubble Peak, Analysts Warn",125408026,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1a1778c0aacb2e23946f6a95d3eaa8bbc595a040bb57c25ff2121b72e7197dbf,0.0,0.13333333333333333
company,1706604492,WSJ's Take On the Week Podcast: What the Fed's Rate Decision Will Mean for Investors,125403836,https://media.zenfs.com/en/wsj.com/25217a71e2bc207606d7a9b9a1c962d9,AAPL,Yahoo,"On Wednesday, the Federal Reserve is set to give a decision on **interest rates**.  Former St. Louis Fed President James Bullard joins us to share his thoughts on the decision and what he thinks the Fed needs to prioritize next.  WSJ reporter Laura Saunders joins us to share what investors should be paying most attention to as they prepare their filings.",https://finnhub.io/api/news?id=d018f12c86774be39c237288e176cda425387141e163328c7c0e746e7e6acf1d,-0.3125,0.16666666666666666
company,1706604469,FTSE 100 LIVE: Markets up in Europe as HSBC fined £57.4m,125398894,https://s.yimg.com/ny/api/res/1.2/vFZ_7fSFS_dseQVFNeVdBw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/5d41df60-bf49-11ee-baf7-8c8f1a8d5a63,AAPL,Yahoo,The Bank of England fined HSBC for 'failures in deposit protection identification and notification',https://finnhub.io/api/news?id=96a38bc58e72e469d4e0395712dd502df085486a19012e997a5b0ab65d0baf30,0.13636363636363635,0.0
company,1706603400,DJIA Record High 2024: 7 Dow Stocks to Buy (or Sell) Now,125412668,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=88d9e426ad95050d048e6d45907a9ffa88ad42e3930b89b2cb02b2ed9d58dd25,0.16,0.13333333333333333
company,1706602260,Bumper profits for Norway’s giant wealth fund led by a strong performance by tech companies,125408033,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7600d25697100064153a26f3f313ee7390f3f8867eaa19b2b54603bd4b76823e,0.21666666666666667,0.13333333333333333
company,1706602080,Buffett Bot’s Best Bets: 3 Top Stock Picks From a Warren-Trained AI Model,125408036,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6f41822c283465d59ca7c442376f99e7cf52d7ed33fa40c4b29097f22d275671,0.6666666666666666,0.13333333333333333
company,1706600220,"Vision Pro 'the first step' to Apple pushing into AI, says Wedbush",125420699,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e70be638162ae41d2b481f88b780048ac4f3bc366f65ab1a1d79d4f67ff171c4,0.25,0.13333333333333333
company,1706598840,US launched operation to disable China hackers targeting vital infrastructure - report,125412340,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0b3f68350625d26a67631ae0859509980d0b185e91e7c809819d014bf730ad1d,0.1,0.13333333333333333
company,1706598660,"Analysts Offer Insights on Technology Companies: Super Micro Computer (SMCI), Apple (AAPL) and CGI Group (GIB)",125420296,,AAPL,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=91abeea09bea4a14c33b3d309332472ff53825a8d50c1879c0bc465e64cf7832,0.3333333333333333,0.13333333333333333
company,1706597460,Apple To Report Q1 Earnings - What's In The Offing?,125420703,,AAPL,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5ef20daafced0f40bb3614c1920f7f0be32d6e6a2cbcf711ed9b7cf46b0fde92,0.0,0.13333333333333333
company,1706594040,"After a record year, Norway's giant oil fund pledges to push sustainable energy",125406891,,AAPL,"Associated Press, The",Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0e5c7203ac9486370850c2f1fd87667eda10a73e662b1ad6df7aabe18bf6b3b8,0.0,0.13333333333333333
company,1706591400,Musk’s Neuralink Places First Brain Chip in a Human. Why Big Tech Will Be Watching.,125477244,https://images.barrons.com/im-16840882/social,AAPL,MarketWatch,Elon Musk said late Monday that the first person has received an implant from his brain-chip start-up Neuralink and is “recovering well.”,https://finnhub.io/api/news?id=6d1b7194872c34e834b91f64687a5b6c4dc6a5459f92692925f9bf3a84685f6e,0.08333333333333333,-0.024999999999999994
company,1706591280,Huawei Sets Up A Rematch With Apple: Mate 70 Series To Launch In September To Take On iPhone 16,125411813,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3f7c3833b4b30c3f6d5e572a012c19836fdf2966d207e9f11bf8f95a1aea275d,0.0,0.13333333333333333
company,1706591160,"Apple Has Likely Sold 200k Vision Pro Headsets So Far, But It Might Not Be Enough",125420708,,AAPL,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=399e68f426a8a73e4ccfcc3aafb026903ab23e1dae81e1ba3f37b929a58ab314,0.03333333333333333,0.13333333333333333
company,1706590680,"Apple has sold 200,000 Vision Pro headsets, MacRumors reports",125420709,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=83139d89e4bce71e0c056e37cd9759ac528594540c5ce3dc15680818a3b9e5b6,0.0,0.13333333333333333
company,1706590560,Microsoft executive says Apple's App Store rules 'a step in the wrong direction',125412686,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=2085951fd8032994886c12949265e563c0de162d23e1cb6604fe967d422ab76c,-0.5,0.13333333333333333
company,1706590560,"Meta Gets 22% Price Target Boost Ahead Of Q4 Results As Analyst Pins Hopes On Ad Market Recovery, Reels Strength",125411814,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=91c9a28b33c11cfcb414be27f912a85e3456575485753331846321e1dfb29375,0.0,0.13333333333333333
company,1706589960,The 2024 Lexus RX review: The bestselling luxury SUV offers a serene ride and great resale value,125420713,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5ae4b60a7049e2f6257a124ee74b5a692eb9903b88b6b43a382eab5278ea37d6,0.45,0.13333333333333333
company,1706589720,"Xreal Gathers $60M To Go Head-To-Head With Apple, Meta, And Google In The AR Glasses Arena",125411816,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=88fe214c29c814baf9dd8d8f6b2e37cb2d3ba9d01f9128dcea45497ebd7bb131,0.0,0.13333333333333333
company,1706589600,"Analysts Favor AMZN over AAPL, Ahead of Upcoming Earnings",125408064,,AAPL,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=e24132852e33110beb3598d7494beab5f55b161f74d4b3a2c2736807595272c0,0.0,0.13333333333333333
company,1706588760,Zoom Unveils Futuristic Meeting Features For Apple Vision Pro With A New App,125403310,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c7f9cf818143d0b01d29a3c8a7bd7eb2206162d8d71e9c6b6403b7d17cfbf484,0.13636363636363635,0.13333333333333333
company,1706588400,Zoom Unveils Futuristic Meeting Features For Apple Vision Pro With An New App,125403312,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bfaf41548426a03931629d815d6566c63b5d9e1f78549d7ca7a2afa5b7948de0,0.13636363636363635,0.13333333333333333
company,1706587320,Want To Buy Samsung Galaxy S24 For Galaxy AI Features? They're Won't Be Free Forever,125411825,,AAPL,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=6c95e8645e4ddb997e580f65fabcc04da6b55ea5dc59e4a29e2f0fe2f040b290,0.4,0.13333333333333333
company,1706585880,Skyworks jumps in post-market trading after posting quarterly results,125420719,,AAPL,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=522a151ea8956311f26a9d63e4c04f3199128529c490216f13e1f74628e4c1ba,0.0,0.13333333333333333
company,1706585640,Apple Inc. stock underperforms Tuesday when compared to competitors,125420720,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=88fc2609dfbca64590dad1dff2f8e9f4b7b21dfc2e1e997b2437425eb8178ba8,0.0,0.13333333333333333
company,1706585580,What You Missed On Wall Street On Tuesday,125413202,,AAPL,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=3ce6f017fd6d542452549a52db3fad51dedf9641eacdafadc38ebf04ab6c077a,0.0,0.13333333333333333
company,1706585280,3 Must-Watch Stocks Just as Unstoppable as Nvidia,125416140,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=541994f6879246c7838bdd254bd053b078a3c2ce3271b6e772566a6ee3785154,0.0,0.13333333333333333
company,1706584757,Apple Q1 Earnings Preview: The Pessimism May Be Overblown,125397346,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1705316992/image_1705316992.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,I believe Apple's Q1 results will reflect a slowing demand environment for the iPhone. Learn why I stay cautious and re-iterate my hold rating on AAPL stock.,https://finnhub.io/api/news?id=aeaea38f49764573e1143c03f8e6b5a278bb562aec05d106258cd9762930447d,0.0,0.0
company,1706582220,"Today’s Big Tech-dominated stock market has shades of dot-com bubble, strategists warn",125412381,,AAPL,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=dbfa4fed017944252fff7095ae506d47f616e9d9c83e1186ebb42b8bab708d2d,0.0,0.13333333333333333
company,1706582100,MSFT vs. AAPL: The Race to $4 Trillion Is Tech’s Super Bowl,125412383,,AAPL,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=1cf298492b20792ba9528d71a3a8f14b532809739015e8f44ecd33f9dab173ef,0.3333333333333333,0.13333333333333333
company,1706572811,Apple Stock (NASDAQ:AAPL): Vision Pro Is a Potential Silver Lining,125393025,https://media.zenfs.com/en/tipranks_452/352c5a52a6f84e05740da9205fdc5d5c,AAPL,Yahoo,"Apple (NASDAQ:AAPL), one of the largest manufacturers of high-tech devices in the world, has faced scrutiny for failing to launch a blockbuster product in recent years. The Apple Vision Pro, the company’s first virtual reality headset, is widely seen as a potential silver lining that could become the biggest product launch since AirPods. The Apple Vision Pro will be available for purchase in the U.S. starting on February 2, and the company is yet to announce an international launch date. Althoug",https://finnhub.io/api/news?id=998fe71f51b963e227367cf1c3a6ef57b8fb56be99ed057e6e6e62ed2a50fbcf,0.0,0.07857142857142858
company,1706566725,Dow Jones Futures: Fed Meeting On Deck; AI Stock Supermicro Surges On Earnings Beat,125388119,https://media.zenfs.com/en/ibd.com/620a59d0ab76fd000c1f27a343106096,AAPL,Yahoo,Dow Jones futures: The stock market surged Monday ahead of the two-day Fed meeting. AI stock Supermicro soared on an earnings beat.,https://finnhub.io/api/news?id=540bd6dca91373eb3d33642236aae3846f61ce8ca01681dee9a4654bd1140cbb,0.0,0.0
company,1706565060,Apple Q1 Earnings: Key Metrics to Watch,125393027,https://media.zenfs.com/en/zacks.com/bd614b5b4cd86d012677e26365ef58e3,AAPL,Yahoo,"It's a highly critical week for earnings, with several mega-cap technology companies slated to reveal quarterly results. With beloved Apple taking the stage on Thursday, here are a few key metrics to watch in the release.",https://finnhub.io/api/news?id=23616f55b456fa0000638135fd365af7d2f26357514cf13b09ed93d0827dc1de,0.0,0.09999999999999999
